 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
   590        8      2.410464E-02     3.930671E-01
   591        8      2.410462E-02     3.929600E-01
   592        8      2.410460E-02     3.928532E-01
   593        8      2.410458E-02     3.927456E-01
   594        8      2.410456E-02     3.926369E-01
   595        8      2.410454E-02     3.925299E-01
   596        8      2.410452E-02     3.924236E-01
   597        8      2.410450E-02     3.923183E-01
   598        8      2.410448E-02     3.922093E-01
   599        9      2.410448E-02     3.921985E-01
   600        8      2.410446E-02     3.920908E-01
   601        9      2.410445E-02     3.920801E-01
   602        8      2.410443E-02     3.919727E-01
   603        8      2.410441E-02     3.918648E-01
   604        7      2.410421E-02     3.908010E-01
   605        8      2.410419E-02     3.906911E-01
   606        8      2.410417E-02     3.905851E-01
   607        8      2.410415E-02     3.904772E-01
   608        8      2.410412E-02     3.903689E-01
   609        8      2.410410E-02     3.902618E-01
   610        8      2.410408E-02     3.901535E-01
   611        8      2.410406E-02     3.900483E-01
   612        8      2.410404E-02     3.899417E-01
   613        8      2.410402E-02     3.898361E-01
   614        9      2.410402E-02     3.898254E-01
   615        8      2.410400E-02     3.897181E-01
   616        9      2.410400E-02     3.897075E-01
   617        8      2.410398E-02     3.896016E-01
   618        8      2.410396E-02     3.894947E-01
   619        8      2.410394E-02     3.893870E-01
   620        9      2.410393E-02     3.893764E-01
   621        8      2.410391E-02     3.892704E-01
   622        8      2.410389E-02     3.891641E-01
   623        8      2.410387E-02     3.890579E-01
   624        8      2.410385E-02     3.889516E-01
   625        8      2.410383E-02     3.888442E-01
   626        8      2.410381E-02     3.887391E-01
   627        8      2.410379E-02     3.886328E-01
   628        9      2.410379E-02     3.886221E-01
   629        9      2.410379E-02     3.886114E-01
   630        8      2.410377E-02     3.885051E-01
   631        7      2.410356E-02     3.874423E-01
   632        9      2.410356E-02     3.874319E-01
   633        8      2.410354E-02     3.873286E-01
   634        8      2.410352E-02     3.872220E-01
   635        9      2.410352E-02     3.872114E-01
   636        9      2.410352E-02     3.872008E-01
   637        8      2.410350E-02     3.870954E-01
   638        9      2.410350E-02     3.870847E-01
   639        8      2.410348E-02     3.869786E-01
   640        8      2.410346E-02     3.868728E-01
   641        8      2.410344E-02     3.867663E-01
   642        8      2.410342E-02     3.866614E-01
   643        8      2.410340E-02     3.865550E-01
   644        8      2.410338E-02     3.864491E-01
   645        8      2.410335E-02     3.863434E-01
   646        8      2.410333E-02     3.862375E-01
   647        8      2.410331E-02     3.861315E-01
   648        8      2.410329E-02     3.860254E-01
   649        8      2.410327E-02     3.859200E-01
   650        8      2.410325E-02     3.858145E-01
   651        8      2.410323E-02     3.857105E-01
   652        8      2.410321E-02     3.856045E-01
   653        8      2.410319E-02     3.854991E-01
   654        9      2.410319E-02     3.854884E-01
   655        8      2.410317E-02     3.853824E-01
   656        8      2.410315E-02     3.852764E-01
   657        8      2.410313E-02     3.851711E-01
   658        8      2.410311E-02     3.850662E-01
   659        8      2.410309E-02     3.849605E-01
   660        8      2.410307E-02     3.848549E-01
   661        8      2.410305E-02     3.847495E-01
   662        9      2.410305E-02     3.847390E-01
   663        9      2.410305E-02     3.847285E-01
   664        9      2.410305E-02     3.847179E-01
   665        8      2.410303E-02     3.846126E-01
   666        8      2.410301E-02     3.845074E-01
   667        8      2.410299E-02     3.844015E-01
   668        8      2.410297E-02     3.842951E-01
   669        8      2.410295E-02     3.841926E-01
   670        8      2.410293E-02     3.840868E-01
   671        8      2.410291E-02     3.839823E-01
   672        9      2.410290E-02     3.839717E-01
   673        8      2.410288E-02     3.838664E-01
   674        9      2.410288E-02     3.838558E-01
   675        9      2.410288E-02     3.838452E-01
   676        8      2.410286E-02     3.837407E-01
   677        8      2.410284E-02     3.836349E-01
   678        9      2.410284E-02     3.836243E-01
   679        8      2.410282E-02     3.835191E-01
   680        8      2.410280E-02     3.834139E-01
   681        8      2.410278E-02     3.833086E-01
   682        8      2.410276E-02     3.832044E-01
   683        8      2.410274E-02     3.830991E-01
   684        9      2.410274E-02     3.830886E-01
   685        8      2.410272E-02     3.829837E-01
   686        8      2.410270E-02     3.828787E-01
   687        8      2.410268E-02     3.827744E-01
   688        8      2.410266E-02     3.826691E-01
   689        8      2.410264E-02     3.825649E-01
   690        8      2.410262E-02     3.824598E-01
   691        8      2.410260E-02     3.823547E-01
   692        8      2.410258E-02     3.822501E-01
   693        8      2.410256E-02     3.821447E-01
   694        8      2.410254E-02     3.820412E-01
   695        9      2.410254E-02     3.820307E-01
   696        8      2.410252E-02     3.819260E-01
   697        9      2.410252E-02     3.819155E-01
   698        8      2.410250E-02     3.818103E-01
   699        9      2.410249E-02     3.817998E-01
   700        8      2.410247E-02     3.816960E-01
   701        8      2.410245E-02     3.815901E-01
   702        8      2.410243E-02     3.814848E-01
   703        8      2.410241E-02     3.813810E-01
   704        9      2.410241E-02     3.813707E-01
   705        8      2.410239E-02     3.812668E-01
   706        9      2.410239E-02     3.812563E-01
   707        9      2.410239E-02     3.812459E-01
   708        8      2.410237E-02     3.811423E-01
   709        8      2.410235E-02     3.810371E-01
   710        8      2.410233E-02     3.809330E-01
   711        8      2.410231E-02     3.808287E-01
   712        7      2.410211E-02     3.797845E-01
   713        9      2.410211E-02     3.797744E-01
   714        8      2.410209E-02     3.796717E-01
   715        8      2.410207E-02     3.795683E-01
   716        8      2.410205E-02     3.794654E-01
   717        8      2.410203E-02     3.793613E-01
   718        8      2.410201E-02     3.792566E-01
   719        8      2.410199E-02     3.791537E-01
   720        8      2.410198E-02     3.790488E-01
   721        8      2.410196E-02     3.789452E-01
   722        8      2.410194E-02     3.788424E-01
   723        8      2.410192E-02     3.787380E-01
   724        8      2.410190E-02     3.786340E-01
   725        8      2.410188E-02     3.785298E-01
   726        8      2.410186E-02     3.784267E-01
   727        8      2.410184E-02     3.783225E-01
   728        8      2.410182E-02     3.782189E-01
   729        9      2.410182E-02     3.782085E-01
   730        8      2.410180E-02     3.781051E-01
   731        8      2.410178E-02     3.780023E-01
   732        8      2.410176E-02     3.778971E-01
   733        8      2.410174E-02     3.777933E-01
   734        8      2.410172E-02     3.776901E-01
   735        8      2.410170E-02     3.775867E-01
   736        8      2.410168E-02     3.774836E-01
   737        9      2.410168E-02     3.774732E-01
   738        9      2.410168E-02     3.774629E-01
   739        8      2.410166E-02     3.773611E-01
   740        8      2.410164E-02     3.772570E-01
   741        9      2.410164E-02     3.772466E-01
   742        8      2.410162E-02     3.771416E-01
   743        8      2.410160E-02     3.770384E-01
   744        9      2.410160E-02     3.770281E-01
   745        8      2.410158E-02     3.769258E-01
   746        9      2.410158E-02     3.769154E-01
   747        8      2.410156E-02     3.768115E-01
   748        8      2.410154E-02     3.767083E-01
   749        8      2.410152E-02     3.766046E-01
   750        8      2.410150E-02     3.765013E-01
   751        9      2.410150E-02     3.764910E-01
   752        8      2.410148E-02     3.763878E-01
   753        8      2.410146E-02     3.762863E-01
   754        8      2.410144E-02     3.761822E-01
   755        8      2.410142E-02     3.760786E-01
   756        7      2.410123E-02     3.750535E-01
   757        8      2.410121E-02     3.749490E-01
   758        9      2.410121E-02     3.749385E-01
   759        8      2.410119E-02     3.748346E-01
   760        8      2.410117E-02     3.747314E-01
   761        8      2.410115E-02     3.746284E-01
   762        8      2.410113E-02     3.745266E-01
   763        8      2.410111E-02     3.744224E-01
   764        8      2.410109E-02     3.743208E-01
   765        8      2.410107E-02     3.742181E-01
   766        8      2.410105E-02     3.741148E-01
   767        8      2.410103E-02     3.740119E-01
   768        8      2.410102E-02     3.739099E-01
   769        8      2.410100E-02     3.738063E-01
   770        8      2.410098E-02     3.737038E-01
   771        8      2.410096E-02     3.736032E-01
   772        9      2.410096E-02     3.735928E-01
   773        8      2.410094E-02     3.734895E-01
   774        8      2.410092E-02     3.733866E-01
   775        9      2.410092E-02     3.733763E-01
   776        8      2.410090E-02     3.732755E-01
   777        8      2.410088E-02     3.731720E-01
   778        8      2.410086E-02     3.730692E-01
   779        8      2.410084E-02     3.729665E-01
   780        8      2.410082E-02     3.728634E-01
   781        9      2.410082E-02     3.728533E-01
   782        8      2.410080E-02     3.727512E-01
   783        9      2.410080E-02     3.727410E-01
   784        8      2.410078E-02     3.726393E-01
   785        8      2.410076E-02     3.725366E-01
   786        7      2.410057E-02     3.715188E-01
   787        8      2.410055E-02     3.714159E-01
   788        8      2.410053E-02     3.713140E-01
   789        8      2.410052E-02     3.712111E-01
   790        8      2.410050E-02     3.711096E-01
   791        8      2.410048E-02     3.710080E-01
   792        8      2.410046E-02     3.709061E-01
   793        9      2.410046E-02     3.708959E-01
   794        8      2.410044E-02     3.707946E-01
   795        8      2.410042E-02     3.706929E-01
   796        8      2.410040E-02     3.705907E-01
   797        8      2.410038E-02     3.704892E-01
   798        8      2.410036E-02     3.703887E-01
   799        8      2.410034E-02     3.702860E-01
   800        8      2.410033E-02     3.701843E-01
   801        8      2.410031E-02     3.700811E-01
   802        8      2.410029E-02     3.699792E-01
   803        8      2.410027E-02     3.698780E-01
   804        8      2.410025E-02     3.697745E-01
   805        8      2.410023E-02     3.696738E-01
   806        8      2.410021E-02     3.695734E-01
   807        8      2.410019E-02     3.694723E-01
   808        8      2.410018E-02     3.693706E-01
   809        8      2.410016E-02     3.692696E-01
   810        8      2.410014E-02     3.691688E-01
   811        9      2.410014E-02     3.691586E-01
   812        8      2.410012E-02     3.690568E-01
   813        8      2.410010E-02     3.689565E-01
   814        8      2.410008E-02     3.688545E-01
   815        8      2.410006E-02     3.687530E-01
   816        8      2.410004E-02     3.686517E-01
   817        9      2.410004E-02     3.686416E-01
   818        8      2.410002E-02     3.685402E-01
   819        8      2.410000E-02     3.684381E-01
   820        8      2.409999E-02     3.683368E-01
   821        8      2.409997E-02     3.682359E-01
   822        8      2.409995E-02     3.681353E-01
   823        8      2.409993E-02     3.680349E-01
   824        8      2.409991E-02     3.679355E-01
   825        8      2.409989E-02     3.678319E-01
   826        8      2.409987E-02     3.677317E-01
   827        8      2.409986E-02     3.676306E-01
   828        8      2.409984E-02     3.675299E-01
   829        9      2.409984E-02     3.675197E-01
   830        8      2.409982E-02     3.674183E-01
   831        8      2.409980E-02     3.673169E-01
   832        8      2.409978E-02     3.672163E-01
   833        8      2.409976E-02     3.671158E-01
   834        8      2.409974E-02     3.670147E-01
   835        8      2.409972E-02     3.669139E-01
   836        8      2.409971E-02     3.668126E-01
   837        8      2.409969E-02     3.667121E-01
   838        8      2.409967E-02     3.666114E-01
   839        8      2.409965E-02     3.665109E-01
   840        8      2.409963E-02     3.664104E-01
   841        8      2.409961E-02     3.663090E-01
   842        8      2.409960E-02     3.662091E-01
   843        8      2.409958E-02     3.661083E-01
   844        8      2.409956E-02     3.660076E-01
   845        8      2.409954E-02     3.659070E-01
   846        8      2.409952E-02     3.658066E-01
   847        8      2.409950E-02     3.657058E-01
   848        7      2.409932E-02     3.647076E-01
   849        8      2.409930E-02     3.646065E-01
   850        8      2.409928E-02     3.645044E-01
   851        8      2.409927E-02     3.644035E-01
   852        8      2.409925E-02     3.643038E-01
   853        9      2.409925E-02     3.642937E-01
   854        9      2.409924E-02     3.642836E-01
   855        8      2.409922E-02     3.641832E-01
   856        8      2.409921E-02     3.640818E-01
   857        8      2.409919E-02     3.639809E-01
   858        8      2.409917E-02     3.638816E-01
   859        9      2.409917E-02     3.638716E-01
   860        7      2.409899E-02     3.628784E-01
   861        8      2.409897E-02     3.627753E-01
   862        8      2.409895E-02     3.626756E-01
   863        8      2.409893E-02     3.625744E-01
   864        8      2.409891E-02     3.624751E-01
   865        8      2.409890E-02     3.623758E-01
   866        9      2.409889E-02     3.623658E-01
   867        8      2.409888E-02     3.622670E-01
   868        8      2.409886E-02     3.621662E-01
   869        8      2.409884E-02     3.620668E-01
   870        8      2.409882E-02     3.619677E-01
   871        8      2.409880E-02     3.618681E-01
   872        7      2.409862E-02     3.608803E-01
   873        8      2.409861E-02     3.607789E-01
   874        8      2.409859E-02     3.606774E-01
   875        8      2.409857E-02     3.605780E-01
   876        8      2.409855E-02     3.604785E-01
   877        8      2.409853E-02     3.603785E-01
   878        8      2.409852E-02     3.602801E-01
   879        8      2.409850E-02     3.601810E-01
   880        8      2.409848E-02     3.600817E-01
   881        9      2.409848E-02     3.600718E-01
   882        8      2.409846E-02     3.599735E-01
   883        8      2.409844E-02     3.598747E-01
   884        8      2.409843E-02     3.597761E-01
   885        8      2.409841E-02     3.596765E-01
   886        8      2.409839E-02     3.595764E-01
   887        8      2.409837E-02     3.594777E-01
   888        8      2.409835E-02     3.593790E-01
   889        8      2.409834E-02     3.592811E-01
   890        8      2.409832E-02     3.591811E-01
   891        8      2.409830E-02     3.590820E-01
   892        9      2.409830E-02     3.590722E-01
   893        8      2.409828E-02     3.589736E-01
   894        8      2.409826E-02     3.588745E-01
   895        8      2.409825E-02     3.587767E-01
   896        8      2.409823E-02     3.586759E-01
   897        9      2.409823E-02     3.586662E-01
   898        7      2.409805E-02     3.576805E-01
   899        9      2.409805E-02     3.576709E-01
   900        8      2.409803E-02     3.575728E-01
   901        8      2.409801E-02     3.574753E-01
   902        8      2.409799E-02     3.573774E-01
   903        8      2.409798E-02     3.572783E-01
   904        8      2.409796E-02     3.571803E-01
   905        8      2.409794E-02     3.570821E-01
   906        8      2.409792E-02     3.569846E-01
   907        8      2.409791E-02     3.568870E-01
   908        7      2.409773E-02     3.559048E-01
   909        8      2.409771E-02     3.558079E-01
   910        8      2.409769E-02     3.557099E-01
   911        8      2.409768E-02     3.556128E-01
   912        8      2.409766E-02     3.555146E-01
   913        8      2.409764E-02     3.554164E-01
   914        8      2.409762E-02     3.553210E-01
   915        8      2.409761E-02     3.552234E-01
   916        8      2.409759E-02     3.551240E-01
   917        8      2.409757E-02     3.550260E-01
   918        8      2.409755E-02     3.549269E-01
   919        8      2.409754E-02     3.548292E-01
   920        8      2.409752E-02     3.547310E-01
   921        8      2.409750E-02     3.546337E-01
   922        8      2.409748E-02     3.545364E-01
   923        7      2.409731E-02     3.535647E-01
   924        7      2.409714E-02     3.525942E-01
   925        9      2.409714E-02     3.525841E-01
   926        8      2.409712E-02     3.524843E-01
   927        9      2.409712E-02     3.524745E-01
   928        8      2.409710E-02     3.523771E-01
   929        8      2.409708E-02     3.522798E-01
   930        8      2.409706E-02     3.521827E-01
   931        8      2.409705E-02     3.520855E-01
   932        8      2.409703E-02     3.519865E-01
   933        8      2.409701E-02     3.518914E-01
   934        8      2.409700E-02     3.517948E-01
   935        9      2.409699E-02     3.517851E-01
   936        8      2.409698E-02     3.516902E-01
   937        8      2.409696E-02     3.515909E-01
   938        8      2.409694E-02     3.514938E-01
   939        7      2.409677E-02     3.505252E-01
   940        8      2.409675E-02     3.504298E-01
   941        8      2.409674E-02     3.503339E-01
   942        8      2.409672E-02     3.502375E-01
   943        9      2.409672E-02     3.502279E-01
   944        8      2.409670E-02     3.501314E-01
   945        8      2.409668E-02     3.500352E-01
   946        8      2.409667E-02     3.499403E-01
   947        8      2.409665E-02     3.498431E-01
   948        8      2.409663E-02     3.497461E-01
   949        8      2.409662E-02     3.496485E-01
   950        7      2.409645E-02     3.486856E-01
   951        8      2.409643E-02     3.485903E-01
   952        8      2.409641E-02     3.484949E-01
   953        8      2.409639E-02     3.483990E-01
   954        8      2.409638E-02     3.483028E-01
   955        8      2.409636E-02     3.482069E-01
   956        8      2.409634E-02     3.481106E-01
   957        9      2.409634E-02     3.481010E-01
   958        8      2.409632E-02     3.480051E-01
   959        8      2.409631E-02     3.479099E-01
   960        8      2.409629E-02     3.478125E-01
   961        8      2.409627E-02     3.477174E-01
   962        8      2.409626E-02     3.476215E-01
   963        8      2.409624E-02     3.475258E-01
   964        8      2.409622E-02     3.474292E-01
   965        8      2.409621E-02     3.473335E-01
   966        8      2.409619E-02     3.472378E-01
   967        8      2.409617E-02     3.471425E-01
   968        7      2.409600E-02     3.461873E-01
   969        9      2.409600E-02     3.461777E-01
   970        8      2.409599E-02     3.460824E-01
   971        8      2.409597E-02     3.459869E-01
   972        9      2.409597E-02     3.459772E-01
   973        8      2.409595E-02     3.458815E-01
   974        9      2.409595E-02     3.458719E-01
   975        8      2.409593E-02     3.457762E-01
   976        8      2.409592E-02     3.456815E-01
   977        8      2.409590E-02     3.455858E-01
   978        8      2.409588E-02     3.454894E-01
   979        9      2.409588E-02     3.454800E-01
   980        8      2.409586E-02     3.453849E-01
   981        9      2.409586E-02     3.453754E-01
   982        8      2.409585E-02     3.452801E-01
   983        8      2.409583E-02     3.451853E-01
   984        8      2.409581E-02     3.450909E-01
   985        8      2.409580E-02     3.449944E-01
   986        8      2.409578E-02     3.448992E-01
   987        8      2.409576E-02     3.448039E-01
   988        8      2.409575E-02     3.447096E-01
   989        8      2.409573E-02     3.446141E-01
   990        8      2.409571E-02     3.445187E-01
   991        8      2.409570E-02     3.444241E-01
   992        8      2.409568E-02     3.443290E-01
   993        8      2.409566E-02     3.442337E-01
   994        8      2.409565E-02     3.441368E-01
   995        8      2.409563E-02     3.440426E-01
   996        8      2.409561E-02     3.439491E-01
   997        9      2.409561E-02     3.439395E-01
   998        8      2.409559E-02     3.438449E-01
   999        8      2.409558E-02     3.437508E-01
  1000        8      2.409556E-02     3.436556E-01
  1001        8      2.409554E-02     3.435599E-01
 --------------------------------------------------
 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
     1        0      7.163282E+02     6.057655E+02
     2        1      7.861739E+01     5.452684E+04
     3        1      9.239461E+00     1.798870E+04
     4        1      1.614941E+00     5.685085E+03
     5        1      8.546827E-01     1.803514E+03
     6        1      7.748242E-01     4.420326E+02
     7        1      7.698955E-01     1.202216E+02
     8        1      4.365067E-01     1.054213E+03
     9        1      4.246976E-01     3.303344E+02
    10        1      2.856871E-01     2.262607E+02
    11        1      2.842776E-01     5.107957E+01
    12        8      2.840405E-01     4.382595E+01
    13        1      2.643517E-01     8.091554E+02
    14        1      2.573952E-01     2.535820E+02
    15        1      2.566034E-01     4.866927E+01
    16        1      1.890063E-01     9.060669E+02
    17        1      1.696738E-01     2.957080E+02
    18        1      1.674995E-01     8.538054E+01
    19        8      1.672240E-01     3.824189E+01
    20        8      1.670939E-01     3.176845E+01
    21        8      1.669931E-01     3.126313E+01
    22        8      1.668946E-01     3.079283E+01
    23        8      1.667983E-01     3.061382E+01
    24        8      1.667022E-01     3.020790E+01
    25        1      9.146325E-02     5.042221E+02
    26        1      8.876772E-02     1.586333E+02
    27        1      8.847829E-02     4.134051E+01
    28        1      7.696575E-02     4.322383E+02
    29        1      7.255999E-02     1.408161E+02
    30        1      7.206212E-02     3.999468E+01
    31        9      7.204618E-02     3.333401E+01
    32        1      4.077631E-02     9.461229E+02
    33        1      3.130944E-02     2.996029E+02
    34        1      3.036046E-02     9.480432E+01
    35        1      3.026387E-02     2.911981E+01
    36        9      3.025816E-02     2.050868E+01
    37        9      3.025495E-02     1.446884E+01
    38        8      3.024492E-02     8.502672E+00
    39        9      3.024395E-02     8.611470E+00
    40        9      3.024306E-02     8.687689E+00
    41        9      3.024221E-02     8.740969E+00
    42        9      3.024138E-02     8.778065E+00
    43        9      3.024056E-02     8.803111E+00
    44        9      3.023975E-02     8.820486E+00
    45        9      3.023894E-02     8.832514E+00
    46        9      3.023813E-02     8.840813E+00
    47        8      3.023005E-02     8.848322E+00
    48        1      2.346195E-02     2.413614E+00
    49        1      2.299539E-02     7.636519E-01
    50        1      2.216859E-02     2.490854E-01
    51        1      2.120197E-02     3.706355E-01
    52        1      2.067896E-02     1.624152E-01
    53        1      2.044553E-02     1.430308E-01
    54        1      2.025966E-02     1.265808E-01
    55        1      1.937078E-02     4.455553E+01
    56        1      1.935036E-02     1.392497E+01
    57        1      1.934819E-02     3.776587E+00
    58        1      1.905571E-02     1.026670E+00
    59        1      1.897673E-02     2.719978E-01
    60        1      1.829612E-02     2.527734E-01
    61        1      1.752790E-02     2.086782E-01
    62        1      1.717580E-02     1.657394E-01
    63        1      1.665166E-02     1.577708E-01
    64        1      1.614312E-02     1.437997E-01
    65        1      1.599367E-02     1.021826E-01
    66        1      1.569702E-02     2.534458E-01
    67        1      1.565274E-02     5.392927E-02
    68        1      1.562096E-02     4.782300E-02
    69        1      1.559924E-02     4.425539E-02
    70        1      1.557273E-02     3.721893E-02
    71        1      1.555983E-02     3.360438E-02
    72        1      1.554376E-02     3.030163E-02
    73        1      1.552702E-02     5.388749E-02
    74        1      1.552101E-02     2.549192E-02
    75        1      1.551768E-02     1.463509E-02
    76        1      1.551088E-02     2.503732E-02
    77        1      1.551019E-02     7.284251E-03
    78        1      1.550967E-02     6.460408E-03
    79        1      1.550905E-02     5.307552E-03
    80        1      1.550866E-02     6.814154E-03
    81        1      1.550836E-02     3.625403E-03
    82        1      1.550821E-02     3.161293E-03
    83        1      1.550790E-02     6.775941E-03
    84        1      1.550788E-02     1.662520E-03
    85        1      1.550780E-02     4.667010E-03
    86        1      1.550780E-02     9.986846E-04
 --------------------------------------------------
 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
     1        0      1.176404E+03     7.514953E+01
     2        1      1.254354E+02     8.704505E+04
     3        1      1.431543E+01     2.830903E+04
     4        1      2.512082E+00     9.028388E+03
     5        1      1.253157E+00     2.161738E+03
     6        1      1.184468E+00     6.921249E+02
     7        1      1.176605E+00     9.963361E+01
     8        1      4.196540E-01     9.070241E+01
     9        1      3.885932E-01     1.136360E+03
    10        1      3.693602E-01     3.624242E+02
    11        1      3.671634E-01     8.451751E+01
    12        1      3.644367E-01     1.172295E+03
    13        1      3.552022E-01     3.808835E+02
    14        1      3.541051E-01     8.685734E+01
    15        1      3.236736E-01     6.596742E+02
    16        1      3.170877E-01     2.057154E+02
    17        1      2.611729E-01     1.232391E+03
    18        1      2.509926E-01     4.021280E+02
    19        1      2.498155E-01     9.967334E+01
    20        1      2.099644E-01     8.400669E+02
    21        1      1.994683E-01     2.684412E+02
    22        1      1.982766E-01     6.404729E+01
    23        1      1.933397E-01     3.222931E+02
    24        1      1.925762E-01     7.827972E+01
    25        1      1.883829E-01     2.288264E+02
    26        1      1.874977E-01     5.218087E+01
    27        1      1.762655E-01     1.523043E+02
    28        9      1.761278E-01     8.594246E+01
    29        1      1.327731E-01     5.254142E+02
    30        1      1.286506E-01     1.669699E+02
    31        1      1.281707E-01     3.520743E+01
    32        1      1.078323E-01     9.733958E+01
    33        9      1.077745E-01     5.673399E+01
    34        8      1.076349E-01     3.327009E+01
    35        8      1.075354E-01     5.998424E+01
    36        8      1.073927E-01     3.314142E+01
    37        8      1.072683E-01     3.427230E+01
    38        1      3.143769E-02     1.082572E+01
    39        1      2.387076E-02     3.618324E+00
    40        1      2.300831E-02     1.049873E+00
    41        1      2.157573E-02     3.807710E-01
    42        1      2.116624E-02     1.925117E-01
    43        1      2.080640E-02     1.620481E-01
    44        1      2.028103E-02     3.525202E-01
    45        1      2.019306E-02     8.855803E-02
    46        1      2.011572E-02     7.379129E-02
    47        1      2.004969E-02     5.865753E-02
    48        1      2.000675E-02     7.264363E-02
    49        1      1.998199E-02     3.685671E-02
    50        1      1.994827E-02     4.255059E+01
    51        1      1.993622E-02     1.363011E+01
    52        1      1.993472E-02     2.960949E+00
    53        9      1.993461E-02     2.886198E+00
    54        9      1.993452E-02     2.844289E+00
    55        9      1.993444E-02     2.820366E+00
    56        9      1.993436E-02     2.807077E+00
    57        9      1.993428E-02     2.799721E+00
    58        1      1.950369E-02     9.149013E-01
    59        1      1.813465E-02     4.775031E-01
    60        1      1.753434E-02     3.383831E-01
    61        1      1.753434E-02     7.412666E-02
    62        1      1.748174E-02     9.040976E-02
    63        1      1.746075E-02     4.315385E-02
    64        1      1.744413E-02     3.786305E-02
    65        1      1.741205E-02     6.849112E-02
    66        1      1.739878E-02     5.844995E-02
    67        1      1.739512E-02     2.059285E-02
    68        1      1.739421E-02     9.144611E-03
    69        1      1.739336E-02     7.835496E-03
    70        1      1.739233E-02     1.209724E-02
    71        1      1.739162E-02     1.330661E-02
    72        1      1.739138E-02     5.164286E-03
    73        1      1.739130E-02     2.394787E-03
    74        1      1.739125E-02     2.044790E-03
    75        1      1.739120E-02     1.700824E-03
    76        1      1.739116E-02     1.364125E-03
    77        1      1.739114E-02     1.136303E-03
    78        1      1.739112E-02     1.787996E-03
    79        1      1.739111E-02     7.051238E-04
 --------------------------------------------------
 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
     1        0      1.864201E+03     5.706711E+01
     2        1      1.932423E+02     1.345974E+05
     3        1      2.132070E+01     4.318041E+04
     4        1      3.589921E+00     1.371355E+04
     5        1      1.822696E+00     4.568550E+03
     6        8      1.627081E+00     1.588540E+03
     7        1      1.602779E+00     4.832539E+02
     8        1      1.496630E+00     1.459285E+03
     9        1      1.486900E+00     4.498159E+02
    10        1      1.455086E+00     1.447046E+03
    11        1      1.299105E+00     1.612282E+03
    12        1      1.273652E+00     4.955240E+02
    13        9      1.272015E+00     3.314260E+02
    14        8      1.269013E+00     1.371222E+02
    15        9      1.268739E+00     1.339770E+02
    16        1      1.134275E+00     4.321739E+02
    17        1      7.176908E-01     9.441013E+02
    18        1      7.088366E-01     2.838640E+02
    19        1      6.940059E-01     1.392790E+03
    20        1      6.852878E-01     4.413638E+02
    21        1      5.907152E-01     1.384715E+03
    22        1      5.721453E-01     4.324263E+02
    23        1      5.700010E-01     8.989741E+01
    24        9      5.698837E-01     8.783178E+01
    25        1      5.577414E-01     5.221252E+02
    26        1      5.563496E-01     1.100570E+02
    27        1      5.386759E-01     5.145032E+02
    28        1      5.358757E-01     1.358122E+02
    29        8      5.349682E-01     8.447487E+01
    30        9      5.348854E-01     8.327482E+01
    31        9      5.348110E-01     8.249075E+01
    32        9      5.347402E-01     8.195270E+01
    33        9      5.346711E-01     8.160052E+01
    34        9      5.346028E-01     8.135959E+01
    35        9      5.345347E-01     8.119391E+01
    36        1      5.025281E-01     2.318768E+03
    37        1      4.786702E-01     7.559630E+02
    38        1      4.760444E-01     2.306520E+02
    39        1      4.497046E-01     7.195150E+02
    40        1      4.445542E-01     2.158336E+02
    41        1      2.980790E-01     1.225287E+03
    42        1      2.913959E-01     3.972760E+02
    43        1      2.906030E-01     8.712257E+01
    44        1      6.827202E-02     2.706455E+01
    45        1      2.911140E-02     8.422342E+00
    46        1      2.552377E-02     2.922449E+00
    47        1      2.509396E-02     8.753992E-01
    48        1      2.436222E-02     2.717628E-01
    49        1      2.428867E-02     8.952136E-02
    50        1      2.427253E-02     3.774724E-02
    51        1      2.425802E-02     2.971614E-02
    52        1      2.424790E-02     2.232439E-02
    53        1      2.424000E-02     3.735547E-02
    54        1      2.423823E-02     1.175786E-02
    55        1      2.423628E-02     8.016808E-03
    56        1      2.423577E-02     6.722893E-03
    57        1      2.423539E-02     5.567726E-03
    58        1      2.423504E-02     4.250392E-03
    59        1      2.423468E-02     7.205205E-03
    60        1      2.423464E-02     1.680558E-03
    61        1      2.423460E-02     1.666673E-03
    62        1      2.423459E-02     1.073115E-03
    63        1      2.423458E-02     8.837691E-04
 --------------------------------------------------
 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
     1        0      2.869962E+03     1.481154E+02
     2        1      3.197654E+02     2.129846E+05
     3        1      3.730983E+01     7.089048E+04
     4        1      6.032670E+00     2.362330E+04
     5        1      2.375997E+00     5.959834E+03
     6        9      2.202123E+00     3.267417E+03
     7        1      2.135263E+00     1.066462E+03
     8        1      2.108932E+00     2.029195E+02
     9        9      2.108375E+00     1.851026E+02
    10        9      2.107940E+00     1.882439E+02
    11        1      2.028985E+00     1.289410E+03
    12        1      2.023474E+00     3.376889E+02
